paramCombinations_1,paramCombinations_2,numDetectedFeatures,meanScore,varianceLocation_m,varianceLocation_n,meanScoreTop,varianceLocationTop_m,varianceLocationTop_n,computationTime,is_default
0,0.001,3671,19.5968399047852,2984.43334960938,4536.67431640625,8.14999961853027,2203.052734375,0,0.1197816,0
0,0.111111111111111,883,43.5379371643066,2419.1552734375,2900.98413085938,44.2000007629395,725.0947265625,11.2921056747437,0.0083453,0
0,0.222222222222222,138,73.8115921020508,3095.6884765625,2198.54931640625,75.8499984741211,487.168365478516,62.5368385314941,0.0110954,0
0,0.333333333333333,29,98.5172424316406,2773.17993164063,2883.38427734375,100.050003051758,2562.35791015625,1252.35778808594,0.0059067,0
0,0.444444444444444,3,116.666664123535,567,3962.33349609375,0,0,0,0.026416,0
0,0.555555555555556,0,NaN,NaN,NaN,0,0,0,0.0096264,0
0,0.666666666666667,0,NaN,NaN,NaN,0,0,0,0.0014302,0
0,0.777777777777778,0,NaN,NaN,NaN,0,0,0,0.0013171,0
0,0.888888888888889,0,NaN,NaN,NaN,0,0,0,0.0031851,0
0,0.999,0,NaN,NaN,NaN,0,0,0,0.0015993,0
0.111111111111111,0.001,1954,30.43039894104,2478.63891601563,3266.17211914063,29.4500007629395,1054.55517578125,4.67368412017822,0.0029611,0
0.111111111111111,0.111111111111111,883,43.5379371643066,2419.1552734375,2900.98413085938,44.2000007629395,725.0947265625,11.2921056747437,0.001264,0
0.111111111111111,0.222222222222222,138,73.8115921020508,3095.6884765625,2198.54931640625,75.8499984741211,487.168365478516,62.5368385314941,0.0010183,0
0.111111111111111,0.333333333333333,29,98.5172424316406,2773.17993164063,2883.38427734375,100.050003051758,2562.35791015625,1252.35778808594,0.0009521,0
0.111111111111111,0.444444444444444,3,116.666664123535,567,3962.33349609375,0,0,0,0.0009166,0
0.111111111111111,0.555555555555556,0,NaN,NaN,NaN,0,0,0,0.0009242,0
0.111111111111111,0.666666666666667,0,NaN,NaN,NaN,0,0,0,0.0010087,0
0.111111111111111,0.777777777777778,0,NaN,NaN,NaN,0,0,0,0.0010572,0
0.111111111111111,0.888888888888889,0,NaN,NaN,NaN,0,0,0,0.0010528,0
0.111111111111111,0.999,0,NaN,NaN,NaN,0,0,0,0.0009535,0
0.222222222222222,0.001,883,43.5379371643066,2419.1552734375,2900.98413085938,44.2000007629395,725.0947265625,11.2921056747437,0.0022022,0
0.222222222222222,0.111111111111111,883,43.5379371643066,2419.1552734375,2900.98413085938,44.2000007629395,725.0947265625,11.2921056747437,0.0011624,0
0.222222222222222,0.222222222222222,138,73.8115921020508,3095.6884765625,2198.54931640625,75.8499984741211,487.168365478516,62.5368385314941,0.0010011,0
0.222222222222222,0.333333333333333,29,98.5172424316406,2773.17993164063,2883.38427734375,100.050003051758,2562.35791015625,1252.35778808594,0.0010402,0
0.222222222222222,0.444444444444444,3,116.666664123535,567,3962.33349609375,0,0,0,0.0009973,0
0.222222222222222,0.555555555555556,0,NaN,NaN,NaN,0,0,0,0.000968,0
0.222222222222222,0.666666666666667,0,NaN,NaN,NaN,0,0,0,0.0011842,0
0.222222222222222,0.777777777777778,0,NaN,NaN,NaN,0,0,0,0.0013258,0
0.222222222222222,0.888888888888889,0,NaN,NaN,NaN,0,0,0,0.0015735,0
0.222222222222222,0.999,0,NaN,NaN,NaN,0,0,0,0.0012618,0
0.333333333333333,0.001,379,57.1952514648438,2479.27075195313,2596.92749023438,55.9500007629395,763.60791015625,8.26052570343018,0.0024744,0
0.333333333333333,0.111111111111111,379,57.1952514648438,2479.27075195313,2596.92749023438,55.9500007629395,763.60791015625,8.26052570343018,0.0012938,0
0.333333333333333,0.222222222222222,138,73.8115921020508,3095.6884765625,2198.54931640625,75.8499984741211,487.168365478516,62.5368385314941,0.0011189,0
0.333333333333333,0.333333333333333,29,98.5172424316406,2773.17993164063,2883.38427734375,100.050003051758,2562.35791015625,1252.35778808594,0.0010467,0
0.333333333333333,0.444444444444444,3,116.666664123535,567,3962.33349609375,0,0,0,0.0015578,0
0.333333333333333,0.555555555555556,0,NaN,NaN,NaN,0,0,0,0.000983,0
0.333333333333333,0.666666666666667,0,NaN,NaN,NaN,0,0,0,0.000926,0
0.333333333333333,0.777777777777778,0,NaN,NaN,NaN,0,0,0,0.0009139,0
0.333333333333333,0.888888888888889,0,NaN,NaN,NaN,0,0,0,0.0009326,0
0.333333333333333,0.999,0,NaN,NaN,NaN,0,0,0,0.0009915,0
0.444444444444444,0.001,151,72.2781448364258,3122.21875,2279.96533203125,74.5999984741211,443.463104248047,56.0500030517578,0.002191,0
0.444444444444444,0.111111111111111,151,72.2781448364258,3122.21875,2279.96533203125,74.5999984741211,443.463104248047,56.0500030517578,0.0011602,0
0.444444444444444,0.222222222222222,138,73.8115921020508,3095.6884765625,2198.54931640625,75.8499984741211,487.168365478516,62.5368385314941,0.0009953,0
0.444444444444444,0.333333333333333,29,98.5172424316406,2773.17993164063,2883.38427734375,100.050003051758,2562.35791015625,1252.35778808594,0.0010149,0
0.444444444444444,0.444444444444444,3,116.666664123535,567,3962.33349609375,0,0,0,0.0010952,0
0.444444444444444,0.555555555555556,0,NaN,NaN,NaN,0,0,0,0.0014102,0
0.444444444444444,0.666666666666667,0,NaN,NaN,NaN,0,0,0,0.0009315,0
0.444444444444444,0.777777777777778,0,NaN,NaN,NaN,0,0,0,0.0009087,0
0.444444444444444,0.888888888888889,0,NaN,NaN,NaN,0,0,0,0.0009006,0
0.444444444444444,0.999,0,NaN,NaN,NaN,0,0,0,0.0008966,0
