paramCombinations_1,paramCombinations_2,numDetectedFeatures,meanScore,varianceLocation_m,varianceLocation_n,meanScoreTop,varianceLocationTop_m,varianceLocationTop_n,computationTime,is_default
0,3,1792,0.000348397355992347,3175.59326171875,5226.20166015625,6.05998866376467e-06,0.424511671066284,5621.3974609375,0.3861284,0
0,5,775,0.00037605274701491,3205.208984375,5234.314453125,8.98279449756956e-06,2.41420006752014,4932.4091796875,0.0493896,0
0,7,431,0.000379954959498718,2962.91796875,5249.37109375,0.000132617933559231,13.1051044464111,5736.68212890625,0.0296944,0
0,9,298,0.000356382806785405,3011.8310546875,5263.11376953125,8.83050379343331e-05,24.0385837554932,6385.34228515625,0.0202002,0
0.111111111111111,3,79,0.00380017491988838,2900.93017578125,2492.46606445313,0.00336205586791039,63.6036643981934,479.925109863281,0.0757903,0
0.111111111111111,5,81,0.00221180077642202,2807.60595703125,2570.72973632813,0.00268721091561019,86.2559204101563,429.8515625,0.0114001,0
0.111111111111111,7,94,0.00132782617583871,2697.34814453125,2320.01147460938,0.00183171278331429,135.833038330078,425.960876464844,0.0108051,0
0.111111111111111,9,84,0.00103798857890069,2581.88037109375,2279.78100585938,0.00131846347358078,225.825424194336,534.670959472656,0.0142954,0
0.222222222222222,3,31,0.00572557374835014,2865.91357421875,2771.45947265625,0.00615599704906344,1016.69006347656,2550.66552734375,0.0120789,0
0.222222222222222,5,36,0.00331885647028685,3071.48071289063,2844.212890625,0.00361053529195487,1020.52569580078,2520.85229492188,0.0317754,0
0.222222222222222,7,45,0.00202322844415903,2874.15600585938,2570.49169921875,0.00220370059832931,578.231201171875,901.108764648438,0.0091596,0
0.222222222222222,9,45,0.00150763685815036,2904.15014648438,2696.94360351563,0.00169970316346735,760.114501953125,1677.3623046875,0.0096945,0
0.333333333333333,3,11,0.00811688229441643,1346.46899414063,3692.45556640625,0,0,0,0.0093807,0
0.333333333333333,5,19,0.00413884641602635,2148.69653320313,3132.94775390625,0,0,0,0.0094176,0
0.333333333333333,7,28,0.00249206461012363,3020.15063476563,2657.65502929688,0.0025543209630996,1114.85803222656,2240.0439453125,0.0094761,0
0.333333333333333,9,35,0.00172105699311942,2730.2421875,2605.353515625,0.00180378253571689,1009.17010498047,2249.60302734375,0.0099616,0
0.444444444444444,3,5,0.0100648626685143,1394.15295410156,4307.36083984375,0,0,0,0.0092442,0
0.444444444444444,5,12,0.00476357853040099,2009.10192871094,3721.2783203125,0,0,0,0.0097069,0
0.444444444444444,7,17,0.00297477259300649,2829.4189453125,2312.103515625,0,0,0,0.0094147,0
0.444444444444444,9,22,0.00206946325488389,3197.02197265625,2737.65844726563,0.00211191363632679,2570.62109375,2715.01220703125,0.0097186,0
0.555555555555556,3,1,0.0179750937968493,4417.96533203125,4417.96533203125,0,0,0,0.0305577,0
0.555555555555556,5,4,0.00574757903814316,2954.86157226563,2681.5908203125,0,0,0,0.0092766,0
0.555555555555556,7,11,0.00334364455193281,2579.08935546875,2831.8037109375,0,0,0,0.0096235,0
0.555555555555556,9,14,0.00239179050549865,2978.68872070313,3023.27783203125,0,0,0,0.0095996,0
0.666666666666667,3,1,0.0179750937968493,4417.96533203125,4417.96533203125,0,0,0,0.0094491,0
0.666666666666667,5,1,0.00855719391256571,4411.3759765625,4411.3759765625,0,0,0,0.0092632,0
0.666666666666667,7,6,0.00372205325402319,1104.30236816406,1223.54333496094,0,0,0,0.009687,0
0.666666666666667,9,10,0.00260187941603363,2798.44091796875,2036.42236328125,0,0,0,0.009359,0
0.777777777777778,3,1,0.0179750937968493,4417.96533203125,4417.96533203125,0,0,0,0.0113504,0
0.777777777777778,5,1,0.00855719391256571,4411.3759765625,4411.3759765625,0,0,0,0.0100388,0
0.777777777777778,7,3,0.00399886071681976,360.357177734375,512.167846679688,0,0,0,0.0097012,0
0.777777777777778,9,8,0.00269644893705845,2684.42456054688,1844.14685058594,0,0,0,0.0095643,0
0.888888888888889,3,1,0.0179750937968493,4417.96533203125,4417.96533203125,0,0,0,0.0147427,0
0.888888888888889,5,1,0.00855719391256571,4411.3759765625,4411.3759765625,0,0,0,0.0126632,0
0.888888888888889,7,1,0.00451205857098103,4376.5205078125,4376.5205078125,0,0,0,0.0093467,0
0.888888888888889,9,4,0.00286782276816666,392.228546142578,469.97412109375,0,0,0,0.0099102,0
1,3,1,0.0179750937968493,4417.96533203125,4417.96533203125,0,0,0,0.0090412,0
1,5,1,0.00855719391256571,4411.3759765625,4411.3759765625,0,0,0,0.0093605,0
1,7,1,0.00451205857098103,4376.5205078125,4376.5205078125,0,0,0,0.0091188,0
1,9,1,0.00303303427062929,286.408081054688,286.408081054688,0,0,0,0.0102019,0
0.01,5,395,0.00071971962461248,2256.35913085938,2867.14111328125,0.00169764249585569,36.6981925964355,624.992797851563,0.0275445,1
