paramCombinations_1,paramCombinations_2,paramCombinations_3,paramCombinations_4,numDetectedFeatures,meanScore,varianceLocation_m,varianceLocation_n,meanScoreTop,varianceLocationTop_m,varianceLocationTop_n,computationTime,is_default
region,4,3,6,0,NaN,NaN,NaN,0,0,0,0.0570779,0
region,4,3,7,0,NaN,NaN,NaN,0,0,0,0.0897733,0
region,4,3,8,0,NaN,NaN,NaN,0,0,0,0.1607779,0
region,4,3,9,0,NaN,NaN,NaN,0,0,0,0.0752445,0
region,4,3,10,0,NaN,NaN,NaN,0,0,0,0.0775328,0
region,4,4,3,0,NaN,NaN,NaN,0,0,0,0.0547096,0
region,4,4,4,0,NaN,NaN,NaN,0,0,0,0.0685867,0
region,4,4,5,0,NaN,NaN,NaN,0,0,0,0.0911442,0
region,4,4,6,0,NaN,NaN,NaN,0,0,0,0.0931354,0
region,4,4,7,0,NaN,NaN,NaN,0,0,0,0.14086,0
region,4,4,8,0,NaN,NaN,NaN,0,0,0,0.1831268,0
region,4,4,9,0,NaN,NaN,NaN,0,0,0,0.1711837,0
region,4,4,10,0,NaN,NaN,NaN,0,0,0,0.3051234,0
sharpedge,0.0001,1,3,132,0.00030264601809904,2440.77026367188,3290.24975585938,0.000237075495533645,1740.83508300781,241.593078613281,0.0128659,0
sharpedge,0.0001,1,4,366,0.000382162135792896,2416.53393554688,3405.080078125,0.000288083625491709,1517.67541503906,42.8969612121582,0.0163606,0
sharpedge,0.0001,1,5,367,0.000382605678169057,2412.76049804688,3413.74291992188,0.000288083625491709,1517.70910644531,42.9006729125977,0.0146301,0
sharpedge,0.0001,1,6,590,0.000518544053193182,2415.947265625,3529.83349609375,0.000288083625491709,1517.73303222656,42.9033622741699,0.0274972,0
sharpedge,0.0001,1,7,586,0.000519093708135188,2430.32299804688,3519.35913085938,0.000288083625491709,1517.74975585938,42.9052963256836,0.0242918,0
sharpedge,0.0001,1,8,584,0.000516750384122133,2426.578125,3509.52514648438,0.000288083625491709,1517.76196289063,42.9067497253418,0.0204536,0
sharpedge,0.0001,1,9,586,0.000517170352395624,2434.3916015625,3522.79541015625,0.000288083625491709,1517.77124023438,42.9078750610352,0.0267844,0
sharpedge,0.0001,1,10,586,0.000514527375344187,2433.34643554688,3513.47509765625,0.000288083625491709,1517.77868652344,42.9087905883789,0.0531322,0
sharpedge,0.0001,2,3,417,0.000626291497610509,2536.12280273438,3533.50439453125,0.000283864123048261,1637.45300292969,202.244827270508,0.0231934,0
sharpedge,0.0001,2,4,704,0.000624841719400138,2444.12280273438,3521.869140625,0.000288083625491709,1517.67541503906,42.8969612121582,0.0399132,0
sharpedge,0.0001,2,5,728,0.000644345011096448,2454.79345703125,3455.25927734375,0.000288083625491709,1517.70910644531,42.9006729125977,0.0388954,0
sharpedge,0.0001,2,6,798,0.000669507891871035,2465.16748046875,3551.49096679688,0.000288083625491709,1517.73303222656,42.9033622741699,0.0554927,0
sharpedge,0.0001,2,7,798,0.000665610830765218,2454.78149414063,3531.97778320313,0.000288083625491709,1517.74975585938,42.9052963256836,0.0613945,0
sharpedge,0.0001,2,8,800,0.000662135309539735,2475.88525390625,3537.58764648438,0.000288083625491709,1517.76196289063,42.9067497253418,0.0736601,0
sharpedge,0.0001,2,9,806,0.000655894808005542,2472.26489257813,3543.87524414063,0.000288083625491709,1517.77124023438,42.9078750610352,0.0718469,0
sharpedge,0.0001,2,10,868,0.000707689323462546,2487.154296875,3555.4521484375,0.000288083625491709,1517.77868652344,42.9087905883789,0.081314,0
sharpedge,0.0001,3,3,502,0.000791438738815486,2503.13012695313,3539.46264648438,0.000283864123048261,1637.45300292969,202.244827270508,0.0629157,0
sharpedge,0.0001,3,4,794,0.000704997568391263,2473.66674804688,3559.95458984375,0.000288083625491709,1517.67541503906,42.8969612121582,0.0953621,0
sharpedge,0.0001,3,5,856,0.000749634869862348,2459.85498046875,3528.43237304688,0.000288083625491709,1517.70910644531,42.9006729125977,0.1276159,0
sharpedge,0.0001,3,6,942,0.000786505523137748,2489.81518554688,3593.97485351563,0.000288083625491709,1517.73303222656,42.9033622741699,0.0696359,0
sharpedge,0.0001,3,7,952,0.000789408397395164,2484.05493164063,3540.54223632813,0.000288083625491709,1517.74975585938,42.9052963256836,0.0926985,0
sharpedge,0.0001,3,8,988,0.000791711732745171,2522.25317382813,3548.20263671875,0.000288083625491709,1517.76196289063,42.9067497253418,0.1233653,0
sharpedge,0.0001,3,9,1029,0.000798444263637066,2501.33178710938,3570.89892578125,0.000288083625491709,1517.77124023438,42.9078750610352,0.1232201,0
sharpedge,0.0001,3,10,1060,0.000794738181866705,2548.49096679688,3528.7861328125,0.000288083625491709,1517.77868652344,42.9087905883789,0.1520721,0
sharpedge,0.0001,4,3,555,0.000903159554582089,2542.27124023438,3520.82299804688,0.000283864123048261,1637.45300292969,202.244827270508,0.092373,0
sharpedge,0.0001,4,4,854,0.00077515555312857,2516.31298828125,3557.05981445313,0.000288083625491709,1517.67541503906,42.8969612121582,0.102805,0
sharpedge,0.0001,4,5,915,0.000809246092103422,2491.02026367188,3513.13647460938,0.000288083625491709,1517.70910644531,42.9006729125977,0.1187372,0
sharpedge,0.0001,4,6,1013,0.000862781016621739,2528.74267578125,3579.96826171875,0.000288083625491709,1517.73303222656,42.9033622741699,0.2024852,0
sharpedge,0.0001,4,7,1032,0.000862910645082593,2531.37353515625,3538.7255859375,0.000288083625491709,1517.74975585938,42.9052963256836,0.1740357,0
sharpedge,0.0001,4,8,1074,0.000875205732882023,2549.89086914063,3532.89526367188,0.000288083625491709,1517.76196289063,42.9067497253418,0.192633,0
sharpedge,0.0001,4,9,1124,0.000884619483258575,2523.47119140625,3571.68872070313,0.000288083625491709,1517.77124023438,42.9078750610352,0.2006075,0
sharpedge,0.0001,4,10,1149,0.000856769212987274,2579.65844726563,3538.89184570313,0.000288083625491709,1517.77868652344,42.9087905883789,0.2616111,0
sharpedge,0.444444444444444,1,3,0,NaN,NaN,NaN,0,0,0,0.019996,0
sharpedge,0.444444444444444,1,4,0,NaN,NaN,NaN,0,0,0,0.0193328,0
sharpedge,0.444444444444444,1,5,0,NaN,NaN,NaN,0,0,0,0.0245662,0
sharpedge,0.444444444444444,1,6,0,NaN,NaN,NaN,0,0,0,0.0251059,0
sharpedge,0.444444444444444,1,7,0,NaN,NaN,NaN,0,0,0,0.0364533,0
sharpedge,0.444444444444444,1,8,0,NaN,NaN,NaN,0,0,0,0.0248242,0
sharpedge,0.444444444444444,1,9,0,NaN,NaN,NaN,0,0,0,0.0330317,0
sharpedge,0.444444444444444,1,10,0,NaN,NaN,NaN,0,0,0,0.0421784,0
sharpedge,0.444444444444444,2,3,0,NaN,NaN,NaN,0,0,0,0.0345941,0
sharpedge,0.444444444444444,2,4,0,NaN,NaN,NaN,0,0,0,0.0505531,0
sharpedge,0.444444444444444,2,5,0,NaN,NaN,NaN,0,0,0,0.0386585,0
sharpedge,0.444444444444444,2,6,0,NaN,NaN,NaN,0,0,0,0.0498301,0
sharpedge,0.444444444444444,2,7,0,NaN,NaN,NaN,0,0,0,0.0622763,0
sharpedge,0.444444444444444,2,8,0,NaN,NaN,NaN,0,0,0,0.0652115,0
sharpedge,0.444444444444444,2,9,0,NaN,NaN,NaN,0,0,0,0.0819818,0
sharpedge,0.444444444444444,2,10,0,NaN,NaN,NaN,0,0,0,0.0674444,0
sharpedge,0.444444444444444,3,3,0,NaN,NaN,NaN,0,0,0,0.052641,0
sharpedge,0.444444444444444,3,4,0,NaN,NaN,NaN,0,0,0,0.0704965,0
sharpedge,0.444444444444444,3,5,0,NaN,NaN,NaN,0,0,0,0.0660374,0
sharpedge,0.444444444444444,3,6,0,NaN,NaN,NaN,0,0,0,0.0990415,0
sharpedge,0.444444444444444,3,7,0,NaN,NaN,NaN,0,0,0,0.0829938,0
sharpedge,0.444444444444444,3,8,0,NaN,NaN,NaN,0,0,0,0.1181642,0
sharpedge,0.444444444444444,3,9,0,NaN,NaN,NaN,0,0,0,0.1069035,0
sharpedge,0.444444444444444,3,10,0,NaN,NaN,NaN,0,0,0,0.1599075,0
sharpedge,0.444444444444444,4,3,0,NaN,NaN,NaN,0,0,0,0.0802123,0
sharpedge,0.444444444444444,4,4,0,NaN,NaN,NaN,0,0,0,0.1097307,0
sharpedge,0.444444444444444,4,5,0,NaN,NaN,NaN,0,0,0,0.127639,0
sharpedge,0.444444444444444,4,6,0,NaN,NaN,NaN,0,0,0,0.1380558,0
sharpedge,0.444444444444444,4,7,0,NaN,NaN,NaN,0,0,0,0.1341968,0
sharpedge,0.444444444444444,4,8,0,NaN,NaN,NaN,0,0,0,0.1798261,0
sharpedge,0.444444444444444,4,9,0,NaN,NaN,NaN,0,0,0,0.2095782,0
sharpedge,0.444444444444444,4,10,0,NaN,NaN,NaN,0,0,0,0.2365368,0
sharpedge,0.888888888888889,1,3,0,NaN,NaN,NaN,0,0,0,0.0090859,0
sharpedge,0.888888888888889,1,4,0,NaN,NaN,NaN,0,0,0,0.0165927,0
sharpedge,0.888888888888889,1,5,0,NaN,NaN,NaN,0,0,0,0.0169635,0
sharpedge,0.888888888888889,1,6,0,NaN,NaN,NaN,0,0,0,0.0174361,0
sharpedge,0.888888888888889,1,7,0,NaN,NaN,NaN,0,0,0,0.01671,0
sharpedge,0.888888888888889,1,8,0,NaN,NaN,NaN,0,0,0,0.0265137,0
sharpedge,0.888888888888889,1,9,0,NaN,NaN,NaN,0,0,0,0.0228855,0
sharpedge,0.888888888888889,1,10,0,NaN,NaN,NaN,0,0,0,0.0359353,0
sharpedge,0.888888888888889,2,3,0,NaN,NaN,NaN,0,0,0,0.0320459,0
sharpedge,0.888888888888889,2,4,0,NaN,NaN,NaN,0,0,0,0.0388861,0
sharpedge,0.888888888888889,2,5,0,NaN,NaN,NaN,0,0,0,0.0426099,0
sharpedge,0.888888888888889,2,6,0,NaN,NaN,NaN,0,0,0,0.0581318,0
sharpedge,0.888888888888889,2,7,0,NaN,NaN,NaN,0,0,0,0.0503853,0
sharpedge,0.888888888888889,2,8,0,NaN,NaN,NaN,0,0,0,0.0462205,0
sharpedge,0.888888888888889,2,9,0,NaN,NaN,NaN,0,0,0,0.0689066,0
sharpedge,0.888888888888889,2,10,0,NaN,NaN,NaN,0,0,0,0.0620329,0
sharpedge,0.888888888888889,3,3,0,NaN,NaN,NaN,0,0,0,0.0470523,0
sharpedge,0.888888888888889,3,4,0,NaN,NaN,NaN,0,0,0,0.0707077,0
sharpedge,0.888888888888889,3,5,0,NaN,NaN,NaN,0,0,0,0.0686975,0
sharpedge,0.888888888888889,3,6,0,NaN,NaN,NaN,0,0,0,0.0653856,0
sharpedge,0.888888888888889,3,7,0,NaN,NaN,NaN,0,0,0,0.1132664,0
sharpedge,0.888888888888889,3,8,0,NaN,NaN,NaN,0,0,0,0.1303989,0
sharpedge,0.888888888888889,3,9,0,NaN,NaN,NaN,0,0,0,0.1035347,0
sharpedge,0.888888888888889,3,10,0,NaN,NaN,NaN,0,0,0,0.1646867,0
sharpedge,0.888888888888889,4,3,0,NaN,NaN,NaN,0,0,0,0.0922293,0
sharpedge,0.888888888888889,4,4,0,NaN,NaN,NaN,0,0,0,0.1058817,0
sharpedge,0.888888888888889,4,5,0,NaN,NaN,NaN,0,0,0,0.1413132,0
sharpedge,0.888888888888889,4,6,0,NaN,NaN,NaN,0,0,0,0.1516415,0
sharpedge,0.888888888888889,4,7,0,NaN,NaN,NaN,0,0,0,0.1592817,0
sharpedge,0.888888888888889,4,8,0,NaN,NaN,NaN,0,0,0,0.2209123,0
sharpedge,0.888888888888889,4,9,0,NaN,NaN,NaN,0,0,0,0.206633,0
sharpedge,0.888888888888889,4,10,0,NaN,NaN,NaN,0,0,0,0.2634814,0
sharpedge,1.33333333333333,1,3,0,NaN,NaN,NaN,0,0,0,0.0122987,0
sharpedge,1.33333333333333,1,4,0,NaN,NaN,NaN,0,0,0,0.0548006,0
sharpedge,1.33333333333333,1,5,0,NaN,NaN,NaN,0,0,0,0.0213749,0
sharpedge,1.33333333333333,1,6,0,NaN,NaN,NaN,0,0,0,0.0240457,0
sharpedge,1.33333333333333,1,7,0,NaN,NaN,NaN,0,0,0,0.0278696,0
sharpedge,1.33333333333333,1,8,0,NaN,NaN,NaN,0,0,0,0.0265899,0
sharpedge,1.33333333333333,1,9,0,NaN,NaN,NaN,0,0,0,0.0377082,0
sharpedge,1.33333333333333,1,10,0,NaN,NaN,NaN,0,0,0,0.0278602,0
sharpedge,1.33333333333333,2,3,0,NaN,NaN,NaN,0,0,0,0.0295267,0
sharpedge,1.33333333333333,2,4,0,NaN,NaN,NaN,0,0,0,0.0262185,0
sharpedge,1.33333333333333,2,5,0,NaN,NaN,NaN,0,0,0,0.0381354,0
sharpedge,1.33333333333333,2,6,0,NaN,NaN,NaN,0,0,0,0.0445005,0
sharpedge,1.33333333333333,2,7,0,NaN,NaN,NaN,0,0,0,0.0468863,0
sharpedge,1.33333333333333,2,8,0,NaN,NaN,NaN,0,0,0,0.0500281,0
sharpedge,1.33333333333333,2,9,0,NaN,NaN,NaN,0,0,0,0.0992718,0
sharpedge,1.33333333333333,2,10,0,NaN,NaN,NaN,0,0,0,0.0606709,0
sharpedge,1.33333333333333,3,3,0,NaN,NaN,NaN,0,0,0,0.0465697,0
sharpedge,1.33333333333333,3,4,0,NaN,NaN,NaN,0,0,0,0.0551806,0
sharpedge,1.33333333333333,3,5,0,NaN,NaN,NaN,0,0,0,0.1100377,0
sharpedge,1.33333333333333,3,6,0,NaN,NaN,NaN,0,0,0,0.0809874,0
sharpedge,1.33333333333333,3,7,0,NaN,NaN,NaN,0,0,0,0.1036302,0
sharpedge,1.33333333333333,3,8,0,NaN,NaN,NaN,0,0,0,0.1045257,0
sharpedge,1.33333333333333,3,9,0,NaN,NaN,NaN,0,0,0,0.1223332,0
sharpedge,1.33333333333333,3,10,0,NaN,NaN,NaN,0,0,0,0.1167412,0
sharpedge,1.33333333333333,4,3,0,NaN,NaN,NaN,0,0,0,0.085695,0
sharpedge,1.33333333333333,4,4,0,NaN,NaN,NaN,0,0,0,0.1094005,0
sharpedge,1.33333333333333,4,5,0,NaN,NaN,NaN,0,0,0,0.1752655,0
sharpedge,1.33333333333333,4,6,0,NaN,NaN,NaN,0,0,0,0.1669048,0
sharpedge,1.33333333333333,4,7,0,NaN,NaN,NaN,0,0,0,0.1572516,0
sharpedge,1.33333333333333,4,8,0,NaN,NaN,NaN,0,0,0,0.1808208,0
sharpedge,1.33333333333333,4,9,0,NaN,NaN,NaN,0,0,0,0.1788747,0
sharpedge,1.33333333333333,4,10,0,NaN,NaN,NaN,0,0,0,0.2184981,0
sharpedge,1.77777777777778,1,3,0,NaN,NaN,NaN,0,0,0,0.0131799,0
sharpedge,1.77777777777778,1,4,0,NaN,NaN,NaN,0,0,0,0.0182281,0
sharpedge,1.77777777777778,1,5,0,NaN,NaN,NaN,0,0,0,0.0164894,0
sharpedge,1.77777777777778,1,6,0,NaN,NaN,NaN,0,0,0,0.0189473,0
sharpedge,1.77777777777778,1,7,0,NaN,NaN,NaN,0,0,0,0.0471702,0
sharpedge,1.77777777777778,1,8,0,NaN,NaN,NaN,0,0,0,0.0327586,0
sharpedge,1.77777777777778,1,9,0,NaN,NaN,NaN,0,0,0,0.0567625,0
sharpedge,1.77777777777778,1,10,0,NaN,NaN,NaN,0,0,0,0.0281679,0
sharpedge,1.77777777777778,2,3,0,NaN,NaN,NaN,0,0,0,0.0272484,0
sharpedge,1.77777777777778,2,4,0,NaN,NaN,NaN,0,0,0,0.0418974,0
sharpedge,1.77777777777778,2,5,0,NaN,NaN,NaN,0,0,0,0.0391431,0
sharpedge,1.77777777777778,2,6,0,NaN,NaN,NaN,0,0,0,0.039885,0
sharpedge,1.77777777777778,2,7,0,NaN,NaN,NaN,0,0,0,0.0341867,0
sharpedge,1.77777777777778,2,8,0,NaN,NaN,NaN,0,0,0,0.0581619,0
sharpedge,1.77777777777778,2,9,0,NaN,NaN,NaN,0,0,0,0.0774505,0
sharpedge,1.77777777777778,2,10,0,NaN,NaN,NaN,0,0,0,0.0721333,0
sharpedge,1.77777777777778,3,3,0,NaN,NaN,NaN,0,0,0,0.0290506,0
sharpedge,1.77777777777778,3,4,0,NaN,NaN,NaN,0,0,0,0.0603657,0
sharpedge,1.77777777777778,3,5,0,NaN,NaN,NaN,0,0,0,0.0666216,0
sharpedge,1.77777777777778,3,6,0,NaN,NaN,NaN,0,0,0,0.0936854,0
sharpedge,1.77777777777778,3,7,0,NaN,NaN,NaN,0,0,0,0.1267327,0
sharpedge,1.77777777777778,3,8,0,NaN,NaN,NaN,0,0,0,0.1099116,0
sharpedge,1.77777777777778,3,9,0,NaN,NaN,NaN,0,0,0,0.1188934,0
sharpedge,1.77777777777778,3,10,0,NaN,NaN,NaN,0,0,0,0.1477387,0
sharpedge,1.77777777777778,4,3,0,NaN,NaN,NaN,0,0,0,0.0640004,0
sharpedge,1.77777777777778,4,4,0,NaN,NaN,NaN,0,0,0,0.1138433,0
sharpedge,1.77777777777778,4,5,0,NaN,NaN,NaN,0,0,0,0.125891,0
sharpedge,1.77777777777778,4,6,0,NaN,NaN,NaN,0,0,0,0.1560493,0
sharpedge,1.77777777777778,4,7,0,NaN,NaN,NaN,0,0,0,0.193591,0
sharpedge,1.77777777777778,4,8,0,NaN,NaN,NaN,0,0,0,0.1753168,0
sharpedge,1.77777777777778,4,9,0,NaN,NaN,NaN,0,0,0,0.281278,0
sharpedge,1.77777777777778,4,10,0,NaN,NaN,NaN,0,0,0,0.218074,0
sharpedge,2.22222222222222,1,3,0,NaN,NaN,NaN,0,0,0,0.0126126,0
sharpedge,2.22222222222222,1,4,0,NaN,NaN,NaN,0,0,0,0.0256562,0
sharpedge,2.22222222222222,1,5,0,NaN,NaN,NaN,0,0,0,0.0247395,0
sharpedge,2.22222222222222,1,6,0,NaN,NaN,NaN,0,0,0,0.0161588,0
sharpedge,2.22222222222222,1,7,0,NaN,NaN,NaN,0,0,0,0.0278313,0
sharpedge,2.22222222222222,1,8,0,NaN,NaN,NaN,0,0,0,0.0282852,0
sharpedge,2.22222222222222,1,9,0,NaN,NaN,NaN,0,0,0,0.0284855,0
sharpedge,2.22222222222222,1,10,0,NaN,NaN,NaN,0,0,0,0.0388219,0
sharpedge,2.22222222222222,2,3,0,NaN,NaN,NaN,0,0,0,0.0284661,0
sharpedge,2.22222222222222,2,4,0,NaN,NaN,NaN,0,0,0,0.0316777,0
sharpedge,2.22222222222222,2,5,0,NaN,NaN,NaN,0,0,0,0.0518168,0
sharpedge,2.22222222222222,2,6,0,NaN,NaN,NaN,0,0,0,0.0500087,0
sharpedge,2.22222222222222,2,7,0,NaN,NaN,NaN,0,0,0,0.0608185,0
sharpedge,2.22222222222222,2,8,0,NaN,NaN,NaN,0,0,0,0.0478222,0
sharpedge,2.22222222222222,2,9,0,NaN,NaN,NaN,0,0,0,0.0862255,0
sharpedge,2.22222222222222,2,10,0,NaN,NaN,NaN,0,0,0,0.0847432,0
sharpedge,2.22222222222222,3,3,0,NaN,NaN,NaN,0,0,0,0.0560221,0
sharpedge,2.22222222222222,3,4,0,NaN,NaN,NaN,0,0,0,0.1029928,0
sharpedge,2.22222222222222,3,5,0,NaN,NaN,NaN,0,0,0,0.0830768,0
sharpedge,2.22222222222222,3,6,0,NaN,NaN,NaN,0,0,0,0.079186,0
sharpedge,2.22222222222222,3,7,0,NaN,NaN,NaN,0,0,0,0.1059965,0
sharpedge,2.22222222222222,3,8,0,NaN,NaN,NaN,0,0,0,0.1181579,0
sharpedge,2.22222222222222,3,9,0,NaN,NaN,NaN,0,0,0,0.1392572,0
sharpedge,2.22222222222222,3,10,0,NaN,NaN,NaN,0,0,0,0.1572786,0
sharpedge,2.22222222222222,4,3,0,NaN,NaN,NaN,0,0,0,0.0962044,0
sharpedge,2.22222222222222,4,4,0,NaN,NaN,NaN,0,0,0,0.1200001,0
sharpedge,2.22222222222222,4,5,0,NaN,NaN,NaN,0,0,0,0.1156967,0
sharpedge,2.22222222222222,4,6,0,NaN,NaN,NaN,0,0,0,0.1816492,0
sharpedge,2.22222222222222,4,7,0,NaN,NaN,NaN,0,0,0,0.1684796,0
sharpedge,2.22222222222222,4,8,0,NaN,NaN,NaN,0,0,0,0.2411021,0
sharpedge,2.22222222222222,4,9,0,NaN,NaN,NaN,0,0,0,0.1829964,0
sharpedge,2.22222222222222,4,10,0,NaN,NaN,NaN,0,0,0,0.1450077,0
sharpedge,2.66666666666667,1,3,0,NaN,NaN,NaN,0,0,0,0.0075561,0
sharpedge,2.66666666666667,1,4,0,NaN,NaN,NaN,0,0,0,0.0092155,0
sharpedge,2.66666666666667,1,5,0,NaN,NaN,NaN,0,0,0,0.009288,0
sharpedge,2.66666666666667,1,6,0,NaN,NaN,NaN,0,0,0,0.0127229,0
sharpedge,2.66666666666667,1,7,0,NaN,NaN,NaN,0,0,0,0.0131537,0
sharpedge,2.66666666666667,1,8,0,NaN,NaN,NaN,0,0,0,0.0138378,0
sharpedge,2.66666666666667,1,9,0,NaN,NaN,NaN,0,0,0,0.0187855,0
sharpedge,2.66666666666667,1,10,0,NaN,NaN,NaN,0,0,0,0.0177138,0
sharpedge,2.66666666666667,2,3,0,NaN,NaN,NaN,0,0,0,0.0152823,0
sharpedge,2.66666666666667,2,4,0,NaN,NaN,NaN,0,0,0,0.0217336,0
sharpedge,2.66666666666667,2,5,0,NaN,NaN,NaN,0,0,0,0.0218085,0
sharpedge,2.66666666666667,2,6,0,NaN,NaN,NaN,0,0,0,0.027167,0
sharpedge,2.66666666666667,2,7,0,NaN,NaN,NaN,0,0,0,0.0288647,0
sharpedge,2.66666666666667,2,8,0,NaN,NaN,NaN,0,0,0,0.0325423,0
sharpedge,2.66666666666667,2,9,0,NaN,NaN,NaN,0,0,0,0.0657729,0
sharpedge,2.66666666666667,2,10,0,NaN,NaN,NaN,0,0,0,0.0516977,0
sharpedge,2.66666666666667,3,3,0,NaN,NaN,NaN,0,0,0,0.0276853,0
sharpedge,2.66666666666667,3,4,0,NaN,NaN,NaN,0,0,0,0.0372971,0
sharpedge,2.66666666666667,3,5,0,NaN,NaN,NaN,0,0,0,0.0404078,0
sharpedge,2.66666666666667,3,6,0,NaN,NaN,NaN,0,0,0,0.0430549,0
sharpedge,2.66666666666667,3,7,0,NaN,NaN,NaN,0,0,0,0.0493501,0
sharpedge,2.66666666666667,3,8,0,NaN,NaN,NaN,0,0,0,0.0521084,0
sharpedge,2.66666666666667,3,9,0,NaN,NaN,NaN,0,0,0,0.059211,0
sharpedge,2.66666666666667,3,10,0,NaN,NaN,NaN,0,0,0,0.0595631,0
sharpedge,2.66666666666667,4,3,0,NaN,NaN,NaN,0,0,0,0.0410679,0
sharpedge,2.66666666666667,4,4,0,NaN,NaN,NaN,0,0,0,0.0508494,0
sharpedge,2.66666666666667,4,5,0,NaN,NaN,NaN,0,0,0,0.0642997,0
sharpedge,2.66666666666667,4,6,0,NaN,NaN,NaN,0,0,0,0.0702835,0
sharpedge,2.66666666666667,4,7,0,NaN,NaN,NaN,0,0,0,0.0775733,0
sharpedge,2.66666666666667,4,8,0,NaN,NaN,NaN,0,0,0,0.0878981,0
sharpedge,2.66666666666667,4,9,0,NaN,NaN,NaN,0,0,0,0.0983063,0
sharpedge,2.66666666666667,4,10,0,NaN,NaN,NaN,0,0,0,0.1154877,0
sharpedge,3.11111111111111,1,3,0,NaN,NaN,NaN,0,0,0,0.0125918,0
sharpedge,3.11111111111111,1,4,0,NaN,NaN,NaN,0,0,0,0.013258,0
sharpedge,3.11111111111111,1,5,0,NaN,NaN,NaN,0,0,0,0.0146575,0
sharpedge,3.11111111111111,1,6,0,NaN,NaN,NaN,0,0,0,0.0179102,0
sharpedge,3.11111111111111,1,7,0,NaN,NaN,NaN,0,0,0,0.0282166,0
sharpedge,3.11111111111111,1,8,0,NaN,NaN,NaN,0,0,0,0.0189479,0
sharpedge,3.11111111111111,1,9,0,NaN,NaN,NaN,0,0,0,0.0165048,0
sharpedge,3.11111111111111,1,10,0,NaN,NaN,NaN,0,0,0,0.0199915,0
sharpedge,3.11111111111111,2,3,0,NaN,NaN,NaN,0,0,0,0.0154083,0
sharpedge,3.11111111111111,2,4,0,NaN,NaN,NaN,0,0,0,0.017777,0
sharpedge,3.11111111111111,2,5,0,NaN,NaN,NaN,0,0,0,0.0205709,0
sharpedge,3.11111111111111,2,6,0,NaN,NaN,NaN,0,0,0,0.023993,0
sharpedge,3.11111111111111,2,7,0,NaN,NaN,NaN,0,0,0,0.0243031,0
sharpedge,3.11111111111111,2,8,0,NaN,NaN,NaN,0,0,0,0.0353248,0
sharpedge,3.11111111111111,2,9,0,NaN,NaN,NaN,0,0,0,0.0303458,0
sharpedge,3.11111111111111,2,10,0,NaN,NaN,NaN,0,0,0,0.0327831,0
sharpedge,3.11111111111111,3,3,0,NaN,NaN,NaN,0,0,0,0.0233716,0
sharpedge,3.11111111111111,3,4,0,NaN,NaN,NaN,0,0,0,0.0292831,0
sharpedge,3.11111111111111,3,5,0,NaN,NaN,NaN,0,0,0,0.0339542,0
sharpedge,3.11111111111111,3,6,0,NaN,NaN,NaN,0,0,0,0.0431147,0
sharpedge,3.11111111111111,3,7,0,NaN,NaN,NaN,0,0,0,0.0511079,0
sharpedge,3.11111111111111,3,8,0,NaN,NaN,NaN,0,0,0,0.0596741,0
sharpedge,3.11111111111111,3,9,0,NaN,NaN,NaN,0,0,0,0.0797625,0
sharpedge,3.11111111111111,3,10,0,NaN,NaN,NaN,0,0,0,0.0627908,0
sharpedge,3.11111111111111,4,3,0,NaN,NaN,NaN,0,0,0,0.0422865,0
sharpedge,3.11111111111111,4,4,0,NaN,NaN,NaN,0,0,0,0.0600492,0
sharpedge,3.11111111111111,4,5,0,NaN,NaN,NaN,0,0,0,0.0604468,0
sharpedge,3.11111111111111,4,6,0,NaN,NaN,NaN,0,0,0,0.0720627,0
sharpedge,3.11111111111111,4,7,0,NaN,NaN,NaN,0,0,0,0.081033,0
sharpedge,3.11111111111111,4,8,0,NaN,NaN,NaN,0,0,0,0.1400082,0
sharpedge,3.11111111111111,4,9,0,NaN,NaN,NaN,0,0,0,0.1386464,0
sharpedge,3.11111111111111,4,10,0,NaN,NaN,NaN,0,0,0,0.1268188,0
sharpedge,3.55555555555556,1,3,0,NaN,NaN,NaN,0,0,0,0.006858,0
sharpedge,3.55555555555556,1,4,0,NaN,NaN,NaN,0,0,0,0.007962,0
sharpedge,3.55555555555556,1,5,0,NaN,NaN,NaN,0,0,0,0.0097447,0
sharpedge,3.55555555555556,1,6,0,NaN,NaN,NaN,0,0,0,0.0106967,0
sharpedge,3.55555555555556,1,7,0,NaN,NaN,NaN,0,0,0,0.0117131,0
sharpedge,3.55555555555556,1,8,0,NaN,NaN,NaN,0,0,0,0.01291,0
sharpedge,3.55555555555556,1,9,0,NaN,NaN,NaN,0,0,0,0.0157557,0
sharpedge,3.55555555555556,1,10,0,NaN,NaN,NaN,0,0,0,0.0190896,0
sharpedge,3.55555555555556,2,3,0,NaN,NaN,NaN,0,0,0,0.0134355,0
sharpedge,3.55555555555556,2,4,0,NaN,NaN,NaN,0,0,0,0.019321,0
sharpedge,3.55555555555556,2,5,0,NaN,NaN,NaN,0,0,0,0.0193201,0
sharpedge,3.55555555555556,2,6,0,NaN,NaN,NaN,0,0,0,0.0229898,0
sharpedge,3.55555555555556,2,7,0,NaN,NaN,NaN,0,0,0,0.0251272,0
sharpedge,3.55555555555556,2,8,0,NaN,NaN,NaN,0,0,0,0.0267664,0
sharpedge,3.55555555555556,2,9,0,NaN,NaN,NaN,0,0,0,0.0354111,0
sharpedge,3.55555555555556,2,10,0,NaN,NaN,NaN,0,0,0,0.0485303,0
